,标题,价格,购买数量,外部系统编号,商品属性,套餐信息,备注,订单状态,商家编码,订单编号
1612,swisse护肝片 澳洲,170,1,931177058999,,,请注意包装，内不要放价格等纸条，也不要出现天猫淘宝等字样，谢谢！,交易成功,931177058999,2565871237229310
1613,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2565117672649938
1614,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2255737774165055
1615,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2451690126831966
1616,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2450435957147568
1617,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2253622977522942
1618,普利普莱氨糖软骨素美国三,489,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2433431710176090
1619,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2539752863712628
1620,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2538909218370806
1621,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2427875912995376
1622,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2428708690131690
1623,日本FANCL复合维生素,99,2,490804928347,,,,交易成功,490804928347,2428087690153689
1624,fancl/芳珂燃脂素 ,258,1,490804914233,,,,交易成功,490804914233,2533991645891035
1625,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2420717538334574
1626,日本代购新谷酵素夜迟减肥,399,3,456026429338,,,,交易成功,456026429338,2522975871225036
1627,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2415307900298493
1628,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2515000611470843
1629,日本fancl美白丸全身,204,1,490804934732,,,,交易关闭,490804934732,2515344026878943
1630,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2413114702332275
1631,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2510621674568233
1632,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2509847207148902
1633,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2407259302741998
1634,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2500617410072308
1635,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2498180651559437
1636,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2401981534525273
1637,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2494675646013535
1638,普利普莱氨糖软骨素美国三,489,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2397249329077760
1639,澳洲swisse蔓越莓胶,175,1,931177059169,,,,交易成功,931177059169,2396504488004491
1640,swisse护肝片 澳洲,170,1,931177058999,,,,交易成功,931177058999,2395881147300166
1641,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,卖家已发货，等待买家确认,456026429338,2240218983644955
1642,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2489139415274503
1643,普丽普莱氨糖维骨力/软骨,580,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2394467335078763
1644,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2487231449631028
1645,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2389045516270191
1646,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2482864844344919
1647,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2484185868115821
1648,日本代购新谷酵素夜迟减肥,399,2,456026429341,,,,交易成功,456026429341,2386755510512297
1649,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2480401629113011
1650,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2234545797162841
1651,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2377853512061199
1652,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2377292748020465
1653,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704,2472311862207217
1654,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2375680498431397
1655,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2372854317813479
1656,普丽普莱 番茄红素软胶囊,226,1,25077184804,,,,交易成功,25077184804,2233349371465746
1657,普丽普莱氨糖维骨力/软骨,580,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2373575908513087
1658,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2467564450932726
1659,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2371961908649382
1660,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2463231276031818
1661,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347,2465130460709535
1662,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2462300468516131
1663,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2366907691625193
1664,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2460267054111121
1665,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2458916039659404
1666,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易关闭,490804914233,2458774206044109
1667,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2458751064027033
1668,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2228521586821359
1669,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2530849116175887
1670,fancl/芳珂 祛痘淡,198,3,490804934733,,,,交易成功,490804934733,2634091862022435
1671,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2629162269987316
1672,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2264733979759245
1673,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2567312031822603
1674,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2454500126466561
1675,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2555641632633704
1676,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2528773030529245
1677,日本代购新谷酵素夜迟减肥,399,1,456026429033,,,,交易成功,456026429033,2503630668895112
1678,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2484050262470238
1679,普丽普莱氨糖维骨力/软骨,580,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2386755510512297
1680,日本代购新谷酵素夜迟减肥,399,2,456026429341,,,,交易成功,456026429341,2480529040492135
1681,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2386142909741398
1682,日本FANCL复合维生素,99,2,490804928347,,,,交易成功,490804928347,2383248109480191
1683,澳洲swisse钙片+维,160,1,931177059250,,,,交易成功,931177059250,2468505677566423
1684,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2358745504829275
1685,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251,2226772980463447
1686,澳洲swisse蔓越莓胶,175,1,931177059169,,,,交易成功,931177059169,2282369761932849
1687,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251,2276074589789054
1688,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2269335370757350
1689,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2423322936946974
1690,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251,2514575660085317
1691,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2509043864263939
1692,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704,2400563722102167
1693,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2399249541084967
1694,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2389136509100996
1695,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2478911656768228
1696,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2234351392537042
1697,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347,2235938578606656
1698,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2380281717044275
1699,普丽普莱氨糖维骨力/软骨,580,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2473061605675007
1700,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2460055863354314
1701,普利普莱氨糖软骨素美国三,489,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2542198086614783
1702,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2661142042706821
1703,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347,2539856289769776
1704,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704,2657419619133103
1705,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2654871656361918
1706,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2285001781014352
1707,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2283698379794745
1708,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2646815016138007
1709,澳洲进口Swisse胶原,169,1,931177058821,,,,交易成功,931177058821,2645740642695816
1710,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731,2528307945309869
1711,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2643811634909600
1712,swisse睡眠片 澳洲,169,1,931177058824,,,,交易成功,931177058824,2643876453265816
1713,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2635061041871139
1714,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2514599719208879
1715,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2632437060279838
1716,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2512185352713764
1717,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2278131989699749
1718,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2513141349033764
1719,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2273659165008147
1720,澳洲进口Swisse胶原,169,1,931177058821,,,,交易成功,931177058821,2273947973086157
1721,日本fancl美白丸全身,204,2,490804934732,,,,交易成功,490804934732,2613882466329339
1722,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731,2605696246411318
1723,日本fancl美白丸全身,204,1,490804934732,,,,交易关闭,490804934732,2495787686942582
1724,普利普莱氨糖软骨素美国三,329,2,25077178964,,,,交易成功,25077178964,2603417678370635
1725,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2495994290702784
1726,swisse护肝片 澳洲,170,1,931177058999,,,请注意包装，内不要放价格等纸条，也不要出现天猫淘宝等字样，谢谢！,交易成功,931177058999,2268656999253951
1727,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2592715856766639
1728,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2592615069055712
1729,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2582564213122904
1730,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2469991512903492
1731,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2260426375149440
1732,日本fancl美白丸全身,204,1,490804934732,,,,交易关闭,490804934732,2465427914069194
1733,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2464402309232087
1734,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732,2571140468669714
1735,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2459493933342263
1736,澳洲swisse钙片+维,160,1,931177059250,,,王远芬,交易成功,931177059250,2457918705416675
1737,普丽普莱鱼油Omega-,239,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2455656489580189
1738,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2561029013352906
1739,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2560200019912906
1740,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,上次买的吃完了，麻烦尽快发,交易成功,456026429338,2558450456293127
1741,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易关闭,456026429338,2557212033961412
1742,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347,2556914409275701
1743,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易成功,490804914233,2557213218358107
1744,KAWAI鱼肝油丸(蓝罐,238,2,498704931842,,,,交易成功,498704931842,2445972902507177
1745,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704,2444567940522864
1746,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347,2444013107998292
1747,日本kawai卡哇伊鱼油,218,1,498704921162,,,,交易成功,498704921162,2250671191262559
1748,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010,2548792648486012
1749,日本代购新谷酵素夜迟减肥,399,2,456026429033,,,,交易成功,456026429033,2440746325711966
1750,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2436961117446199
1751,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251,2437661337979960
1752,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易成功,490804914233,2431939359238673
1753,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338,2424749099667094
1754,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341,2531922265941133
1755,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2418327484113978
1756,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2417278514862276
1757,fancl/芳珂 祛痘淡,198,1,490804934733,,,,交易成功,490804934733,2416838134598168
1758,日本代购新谷酵素夜迟减肥,399,4,456026429338,,,,交易成功,456026429338,2416627301504093
1759,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2414517155622573
1760,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338,2516000807214009
1761,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347,2414411102834885
1762,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347,2510951852215333
1763,日本kawai卡哇伊鱼油,218,1,498704921162,,,,交易成功,498704921162,2510189621603206
1764,日本fancl美白丸全身,204,2,490804934732,,,,交易成功,490804934732,2509089257026134
1765,comvita康维他多种,235,1,940050100103,,,,交易成功,940050100103,2503872206318756
1766,日本fancl美白丸全身,204,1,490804934732,,,希望尽快发货谢谢,交易成功,490804934732,2405451126052166
